scenario,adoption_rate,efficiency_a,average_speed,total_travel_time,total_energy_electric_mean,total_carbon_electric_mean,total_energy_gasoline_mean,total_carbon_gasoline_mean,E_electric_mean,E_drive_av_mean,E_compute_mean,E_v2x_mean,E_data_center_mean,E_RSU_mean,total_energy_electric_ci_lower,total_energy_electric_ci_upper,total_carbon_electric_ci_lower,total_carbon_electric_ci_upper,total_energy_gasoline_ci_lower,total_energy_gasoline_ci_upper,total_carbon_gasoline_ci_lower,total_carbon_gasoline_ci_upper,E_electric_ci_lower,E_electric_ci_upper,E_drive_av_ci_lower,E_drive_av_ci_upper,E_compute_ci_lower,E_compute_ci_upper,E_v2x_ci_lower,E_v2x_ci_upper,E_data_center_ci_lower,E_data_center_ci_upper,gasoline,electric,autonomous
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,388847861.81815964,194671560.99693486,3669136581.554532,8512396869.206513,385909496.4585077,3669.7198259576335,0.0,0.0,0.0,2931025.92,376675922.4072729,401919179.9591903,186943039.95223385,203176031.39604887,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373744623.6637261,398986857.6064621,0.0,15545.860133598355,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389263540.8099808,194861736.0613591,3669136581.554532,8512396869.206513,386324202.10173523,4156.394122770567,0.0,0.0,0.0,2931025.92,377249459.12867665,402086288.8411853,186844073.3439702,203631510.15684372,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374318433.20867664,399154675.640818,0.0,16715.164546226122,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389335644.4800658,195066158.54529324,3669136581.554532,8512396869.206513,386396634.02342147,3992.2683221770963,0.0,0.0,0.0,2931025.92,377045270.6360264,401709858.942061,186933544.42617664,203524357.3695165,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374088869.97456473,398777798.38767326,0.0,16517.523277926055,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389448397.6253762,195072712.82262963,3669136581.554532,8512396869.206513,386509101.9449838,4134.880196177147,0.0,0.0,0.0,2931025.92,376765235.8089126,402918841.4368005,186750362.5714208,203757767.18153086,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373834209.88891256,399985175.40416235,0.0,16492.483940561287,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389365639.0404848,195034982.21770707,3669136581.554532,8512396869.206513,386427016.6118347,3798.2543250522745,0.0,0.0,0.0,2931025.92,376876205.63588625,401621668.5680783,187269876.6534667,203871627.8854466,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373941200.0239397,398671009.37388545,0.0,15157.202656496547,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389784583.312958,195292213.1577969,3669136581.554532,8512396869.206513,386845591.6921302,3982.8504138974095,0.0,0.0,0.0,2931025.92,378196073.8314821,402266686.7517122,187516211.20678654,204015045.35824057,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,375265047.9114821,399334241.2596037,0.0,15937.718434025732,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389462638.7252491,195020734.3157242,3669136581.554532,8512396869.206513,386523903.400641,3854.7023039882433,0.0,0.0,0.0,2931025.92,376698716.61245906,401873157.901919,187086071.8401255,203613100.18791425,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373767405.192831,398915147.2102347,0.0,15685.21774667317,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389549455.9203368,195068020.56060344,3669136581.554532,8512396869.206513,386610438.4358296,3995.7822536292133,0.0,0.0,0.0,2931025.92,377511821.081004,402789477.31354326,187469759.4542899,203742378.99801,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374575313.42016655,399858451.39354324,0.0,15907.60889209404,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389443572.4628841,194975968.0538376,3669136581.554532,8512396869.206513,386504114.03233445,4216.255274807138,0.0,0.0,0.0,2931025.92,376720311.06869876,402096089.4128757,187177873.16653547,203701357.38371977,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373789285.14869875,399157179.8621686,0.0,17517.82960206196,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389245748.97338146,194879924.9144156,3669136581.554532,8512396869.206513,386306240.2706637,4241.391358845053,0.0,0.0,0.0,2931025.92,376607530.67392856,401305130.1326962,186935992.8220515,203647775.57188416,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373676136.6822207,398343992.393827,0.0,17012.152928048235,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389456651.777894,194923929.7790595,3669136581.554532,8512396869.206513,386517310.49920547,4157.679344272866,0.0,0.0,0.0,2931025.92,377168110.5335757,402582707.8131944,187353961.99766493,203166778.44382852,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374215327.7397429,399651534.1447378,0.0,17042.59339646294,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389655379.5480099,195087201.89971295,3669136581.554532,8512396869.206513,386716616.76154107,3868.4332344215795,0.0,0.0,0.0,2931025.92,377117387.9474245,402270981.3388029,187392855.3880987,203491246.5029032,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374186362.02742445,399333674.4455276,0.0,15197.543662553735,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389673838.270128,195277982.46153122,3669136581.554532,8512396869.206513,386735474.4179872,3668.9660703400773,0.0,0.0,0.0,2931025.92,376714494.954839,403158311.2099736,187144028.84245342,203895025.5200239,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373767169.30252904,400227285.28997356,0.0,16030.903555908642,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389308295.57652795,195037670.57348683,3669136581.554532,8512396869.206513,386369052.33725697,4108.659635504516,0.0,0.0,0.0,2931025.92,376414754.44981545,402027969.7700567,187201777.22848564,203632362.2894048,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373456433.9666778,399092031.7262388,0.0,16138.801982478186,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389782545.17889756,195249983.20679718,3669136581.554532,8512396869.206513,386843392.49664754,4063.3811249926966,0.0,0.0,0.0,2931025.92,377748818.22602725,402478522.7117731,187100421.0849463,203885567.221517,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374802323.6931176,399536955.2641678,0.0,17045.399585497922,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389170755.29479724,194799900.87371486,3669136581.554532,8512396869.206513,386231264.0899665,4232.642415381065,0.0,0.0,0.0,2931025.92,376829009.7482022,402325584.6871618,187282502.71421555,203795469.02415392,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373885732.90313286,399393524.61093277,0.0,16549.464224811953,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389513011.0017924,195016395.76780054,3669136581.554532,8512396869.206513,386573429.1886426,4277.946574876133,0.0,0.0,0.0,2931025.92,376806093.140454,402679750.8796281,187324884.88973477,203512276.635046,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373870127.96182406,399732013.8900888,0.0,16793.807820715065,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389336212.49405754,194992176.05817786,3669136581.554532,8512396869.206513,386397060.54293615,4063.0155606917806,0.0,0.0,0.0,2931025.92,376630137.94637305,402138573.9259139,186890992.2294591,203620741.69330388,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373697736.20780045,399207493.0994461,0.0,16808.219487563012,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389157233.8438245,194934077.12962672,3669136581.554532,8512396869.206513,386218116.5810782,4045.6713731494647,0.0,0.0,0.0,2931025.92,376099240.44084716,402042783.81377494,186710972.47365034,204173190.54064912,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373154737.9466119,399109077.7003238,0.0,17045.976238147447,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389242623.37704235,194872258.74073255,3669136581.554532,8512396869.206513,386304065.5563916,3765.9503253588177,0.0,0.0,0.0,2931025.92,377492034.5797419,402597248.94880563,187183911.03249818,204098252.73179993,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374548032.26073426,399664465.38261735,0.0,15725.958755327147,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389401975.30848205,194994086.35531998,3669136581.554532,8512396869.206513,386462815.5767592,4066.9058614147007,0.0,0.0,0.0,2931025.92,376737435.86638415,402073653.50914204,187098690.8142081,203305169.69409412,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373800516.1275513,399139962.6506185,0.0,15917.378434610366,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,388951359.08695334,194920439.52778044,3669136581.554532,8512396869.206513,386012497.13363934,3918.0166570062424,0.0,0.0,0.0,2931025.92,376361909.4055879,401467676.6896036,186815034.51107013,203659072.9477083,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373430609.0084949,398524572.17660195,0.0,16005.838644880258,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389126044.67636704,195026505.5371081,3669136581.554532,8512396869.206513,386186634.9230039,4191.9166815773415,0.0,0.0,0.0,2931025.92,376445119.80911976,401898618.785327,186800577.19320518,204218056.3258544,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373500889.63362455,398955362.61926186,0.0,16960.66572005954,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389566338.13105553,195084922.64309216,3669136581.554532,8512396869.206513,386627353.2284944,3979.4912805541667,0.0,0.0,0.0,2931025.92,377596654.08391327,402453229.7720874,187383502.84657186,203490762.07275194,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374665628.16391325,399493375.159062,0.0,16426.765351360114,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389261380.5933086,194872635.76632664,3669136581.554532,8512396869.206513,386322625.3052933,3864.6840076702115,0.0,0.0,0.0,2931025.92,376715105.0082303,401501469.70204306,187247735.34605134,203205001.42298934,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373774093.2851478,398542415.899979,0.0,16245.989795764968,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389703816.6016127,195186167.69353497,3669136581.554532,8512396869.206513,386765072.8494679,3858.9160723773193,0.0,0.0,0.0,2931025.92,377015272.2067138,401933637.4251832,187279713.20511362,203589679.7549481,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374084246.2867138,399002611.50518316,0.0,16680.60223664223,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389645450.4397658,195223544.3375753,3669136581.554532,8512396869.206513,386706612.7743162,3905.872724812964,0.0,0.0,0.0,2931025.92,377052583.6985946,402561107.23143697,187338276.68789822,204247277.76559985,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374121056.0204202,399625168.51575035,0.0,16227.653002188701,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389607590.97475344,194956537.2744576,3669136581.554532,8512396869.206513,386668432.99621767,4066.02926786569,0.0,0.0,0.0,2931025.92,377249231.23093146,402607286.8016174,187315519.1223494,203487572.4356345,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374318205.31093144,399660521.0010183,0.0,16912.030466427346,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389746851.9546515,195225535.26337355,3669136581.554532,8512396869.206513,386808138.8352194,3843.5997160592046,0.0,0.0,0.0,2931025.92,376918733.1166607,402523432.5149626,187434624.97598746,203626404.1019232,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373987307.8426607,399562738.2677947,0.0,15835.608865874558,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,388693739.829246,194718188.5853663,3669136581.554532,8512396869.206513,385754783.6310931,3965.139076418469,0.0,0.0,0.0,2931025.92,376228891.8970219,401799165.91667664,186763844.60697472,203586846.39150485,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373296725.7548858,398841488.8918484,0.0,15894.578273300216,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389582909.0642616,195195720.75741333,3669136581.554532,8512396869.206513,386644290.01236194,3796.565949805862,0.0,0.0,0.0,2931025.92,377258444.0782744,401945706.9312889,187102682.6360439,203957827.78269413,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374327030.2898054,399014449.0122474,0.0,16714.649715231266,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389232969.42801344,194977434.88628295,3669136581.554532,8512396869.206513,386294056.42675376,3943.5406298024727,0.0,0.0,0.0,2931025.92,376713794.8595451,401732707.1793541,187018187.8121868,203847576.85380477,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373768999.7742187,398792857.4602064,0.0,15729.324075717475,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389398095.0502886,195001411.268698,3669136581.554532,8512396869.206513,386459257.44009006,3905.8450992367852,0.0,0.0,0.0,2931025.92,377093813.8089627,402841965.31481355,186785432.67578673,203900716.23104954,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374162787.8889627,399910939.39481354,0.0,16418.17976328002,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389128402.18731314,194901053.29836425,3669136581.554532,8512396869.206513,386189412.2551228,3982.006095146709,0.0,0.0,0.0,2931025.92,377580962.3264521,402134835.2398035,186715468.81366467,204202656.95812675,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374627535.896497,399203809.3198035,0.0,16612.184245679065,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389467853.97159564,195000902.2396701,3669136581.554532,8512396869.206513,386529132.63252085,3847.7095373857,0.0,0.0,0.0,2931025.92,376887712.2147666,402671107.1533664,186887957.42640257,203808410.88317078,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373956604.16606075,399738189.262115,0.0,15931.211611421306,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389103173.2710493,194719171.2059244,3669136581.554532,8512396869.206513,386164627.8102432,3759.7704030650843,0.0,0.0,0.0,2931025.92,375988910.126669,402546242.3180201,186736647.35745522,203626044.09620476,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373038958.6055062,399610620.2064766,0.0,15332.575265609341,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389093884.6160465,194913699.50847167,3669136581.554532,8512396869.206513,386154634.4225752,4112.136735638323,0.0,0.0,0.0,2931025.92,376490350.14649653,401980335.71621114,186777043.76924542,203594394.43069804,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373553154.90801215,399040904.34233564,0.0,16462.58183098565,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389470459.02538013,195138563.59007487,3669136581.554532,8512396869.206513,386530957.1669625,4237.969208786953,0.0,0.0,0.0,2931025.92,376207710.5424172,402593910.8241884,187125613.6960492,203824672.61964586,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373246730.9277013,399648210.58713615,0.0,16572.672052661084,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,1.0,23.02274813304104,1677579501.3247788,389609700.7114365,195012330.43045226,3669136581.554532,8512396869.206513,386670542.22703755,4066.2821994794144,0.0,0.0,0.0,2931025.92,377462641.6413905,401802363.2097442,186783134.27429914,204019141.80374804,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374531615.7213905,398864097.37880504,0.0,16642.962722170014,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389438599.00494796,194863784.43275306,3669136581.554532,8512396869.206513,386499220.3151337,4176.384907111372,0.0,0.0,0.0,2931025.92,376332791.2820076,402301779.2679639,187132085.26546362,203778815.39227003,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373400334.95817673,399369884.1031198,0.0,16589.46861144633,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389109958.63532984,194838732.54314935,3669136581.554532,8512396869.206513,386171377.1168784,3777.799225699623,0.0,0.0,0.0,2931025.92,376607243.02748823,401523871.477208,186437791.64729378,203652982.85258514,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373674880.61541253,398589267.6783522,0.0,15426.60920312086,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,388993538.48688686,194820471.20034647,3669136581.554532,8512396869.206513,386054620.8649759,3945.8509554182133,0.0,0.0,0.0,2931025.92,376695921.4563124,401499616.4580621,187240697.25008714,204339667.63817376,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373759317.63413733,398568590.5380621,0.0,15912.377607000983,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389703678.1720482,195188208.64305565,3669136581.554532,8512396869.206513,386764827.6569321,3912.297558026402,0.0,0.0,0.0,2931025.92,377766379.06635064,402250173.25677305,187441812.36681867,203903212.6201139,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374815299.2646057,399317997.119676,0.0,17832.862799570867,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389241922.9254627,195228160.03709793,3669136581.554532,8512396869.206513,386303259.1318044,3818.936829160085,0.0,0.0,0.0,2931025.92,377549795.13804877,401869784.3095043,187025388.9420286,204494314.17125994,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374618669.27388746,398936390.0733171,0.0,16210.283206789412,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389598204.72741026,195180843.62886906,3669136581.554532,8512396869.206513,386659377.05147207,3900.8779691287114,0.0,0.0,0.0,2931025.92,377141892.92972445,402276170.8185788,187086493.94923222,203741113.534183,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374210867.00972444,399290892.0600156,0.0,16154.812399301856,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389664462.188533,195050709.71977165,3669136581.554532,8512396869.206513,386725141.605296,4147.331618493073,0.0,0.0,0.0,2931025.92,377212256.8555199,403007241.9239224,187204589.05772504,204018484.70563233,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374281230.9355199,400059327.9473532,0.0,17560.584854094523,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389443658.78839064,195159177.866479,3669136581.554532,8512396869.206513,386505556.6331165,3538.1176370711783,0.0,0.0,0.0,2931025.92,376452604.9004366,402362757.63220775,186892231.46731418,203951264.44217432,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373514802.2791419,399427726.9014271,0.0,14289.022727855749,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389185825.1718428,194748671.2349509,3669136581.554532,8512396869.206513,386246692.413482,4053.419180423951,0.0,0.0,0.0,2931025.92,376845375.7131954,401660686.9144011,186900027.93179858,203303340.4745446,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373902799.474392,398729660.9944011,0.0,16050.175782786955,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
